REGION,DISTRICT,new_FACILITY,Year,Month,Suspect,n
Morogoro,Malinyi,Mtimbira Health Center,2022,12,Suspect,3
Morogoro,Malinyi,Mtimbira Health Center,2023,1,Suspect,5
Morogoro,Malinyi,Mtimbira Health Center,2023,2,Healthy,1
Morogoro,Malinyi,Mtimbira Health Center,2023,2,Suspect,4
Morogoro,Malinyi,Mtimbira Health Center,2023,3,Suspect,3
Morogoro,Malinyi,Mtimbira Health Center,2023,5,Suspect,8
Morogoro,Malinyi,Mtimbira Health Center,2023,6,Suspect,7
Morogoro,Malinyi,Mtimbira Health Center,2023,8,Suspect,1
Morogoro,Malinyi,Mtimbira Health Center,2023,9,Suspect,3
Morogoro,Malinyi,Mtimbira Health Center,2023,10,Suspect,2
Morogoro,Malinyi,Mtimbira Health Center,2023,12,Suspect,4
Morogoro,Malinyi,Rabies Test Facility,2018,2,Healthy,1
Morogoro,Malinyi,Rabies Test Facility,2018,3,Healthy,2
Morogoro,Malinyi,Rabies Test Facility,2018,4,Healthy,1
Morogoro,Morogoro,Dutumi Health Center,2019,4,Suspect,2
Morogoro,Morogoro,Dutumi Health Center,2019,5,Suspect,4
Morogoro,Morogoro,Dutumi Health Center,2019,6,Suspect,3
Morogoro,Morogoro,Dutumi Health Center,2019,7,Suspect,1
Morogoro,Morogoro,Dutumi Health Center,2019,8,Suspect,7
Morogoro,Morogoro,Dutumi Health Center,2019,11,Suspect,7
Morogoro,Morogoro,Dutumi Health Center,2019,12,Suspect,5
Morogoro,Morogoro,Dutumi Health Center,2020,2,Suspect,2
Morogoro,Morogoro,Dutumi Health Center,2020,7,Suspect,19
Morogoro,Morogoro,Dutumi Health Center,2021,10,Suspect,3
Morogoro,Morogoro,Dutumi Health Center,2021,11,Healthy,1
Morogoro,Morogoro,Dutumi Health Center,2021,11,Suspect,1
Morogoro,Morogoro,Dutumi Health Center,2022,1,Suspect,3
Morogoro,Morogoro,Dutumi Health Center,2022,2,Healthy,2
Morogoro,Morogoro,Dutumi Health Center,2022,2,Suspect,3
Morogoro,Morogoro,Dutumi Health Center,2022,3,Suspect,1
Morogoro,Morogoro,Dutumi Health Center,2022,4,Suspect,4
Morogoro,Morogoro,Dutumi Health Center,2022,5,Suspect,7
Morogoro,Morogoro,Dutumi Health Center,2022,6,Suspect,16
Morogoro,Morogoro,Dutumi Health Center,2022,7,Suspect,18
Morogoro,Morogoro,Dutumi Health Center,2022,8,Healthy,1
Morogoro,Morogoro,Dutumi Health Center,2022,10,Healthy,1
Morogoro,Morogoro,Dutumi Health Center,2022,10,Suspect,16
Morogoro,Morogoro,Dutumi Health Center,2022,11,Suspect,3
Morogoro,Morogoro,Dutumi Health Center,2023,8,Healthy,1
Morogoro,Morogoro,Dutumi Health Center,2023,8,Suspect,2
Morogoro,Morogoro,Dutumi Health Center,2023,9,Healthy,1
Morogoro,Morogoro,Dutumi Health Center,2023,9,Suspect,5
Morogoro,Morogoro,Dutumi Health Center,2023,10,Suspect,1
Morogoro,Morogoro,Fulwe Dispensary,2020,5,Suspect,1
Morogoro,Morogoro,Fulwe Dispensary,2020,7,Suspect,6
Morogoro,Morogoro,Kibaoni Health Center,2019,12,Healthy,1
Morogoro,Morogoro,Kingolwira Health Center,2019,6,Suspect,1
Morogoro,Morogoro,Kingolwira Health Center,2019,7,Suspect,1
Morogoro,Morogoro,Kingolwira Health Center,2019,8,Suspect,6
Morogoro,Morogoro,Kingolwira Health Center,2019,9,Healthy,2
Morogoro,Morogoro,Kingolwira Health Center,2019,9,Suspect,2
Morogoro,Morogoro,Kingolwira Health Center,2019,10,Healthy,1
Morogoro,Morogoro,Kingolwira Health Center,2019,10,Suspect,2
Morogoro,Morogoro,Kingolwira Health Center,2019,11,Suspect,1
Morogoro,Morogoro,Kingolwira Health Center,2019,12,Suspect,1
Morogoro,Morogoro,Kingolwira Health Center,2020,1,Suspect,10
Morogoro,Morogoro,Kingolwira Health Center,2020,2,Suspect,7
Morogoro,Morogoro,Kingolwira Health Center,2020,4,Suspect,5
Morogoro,Morogoro,Kingolwira Health Center,2020,6,Suspect,2
Morogoro,Morogoro,Kingolwira Health Center,2020,7,Suspect,6
Morogoro,Morogoro,Kingolwira Health Center,2020,12,Suspect,6
Morogoro,Morogoro,Kingolwira Health Center,2021,1,Suspect,4
Morogoro,Morogoro,Kingolwira Health Center,2021,4,Healthy,1
Morogoro,Morogoro,Kingolwira Health Center,2021,4,Suspect,8
Morogoro,Morogoro,Kingolwira Health Center,2021,5,Suspect,1
Morogoro,Morogoro,Kingolwira Health Center,2021,6,Healthy,1
Morogoro,Morogoro,Kingolwira Health Center,2021,7,Healthy,5
Morogoro,Morogoro,Kingolwira Health Center,2021,7,Suspect,1
Morogoro,Morogoro,Kingolwira Health Center,2021,8,Suspect,1
Morogoro,Morogoro,Kingolwira Health Center,2022,3,Suspect,2
Morogoro,Morogoro,Kingolwira Health Center,2022,4,Suspect,1
Morogoro,Morogoro,Kingolwira Health Center,2022,5,Suspect,1
Morogoro,Morogoro,Kingolwira Health Center,2022,8,Suspect,1
Morogoro,Morogoro,Kingolwira Health Center,2022,9,Healthy,1
Morogoro,Morogoro,Kingolwira Health Center,2022,9,Suspect,1
Morogoro,Morogoro,Kingolwira Health Center,2022,10,Healthy,1
Morogoro,Morogoro,Kingolwira Health Center,2022,10,Suspect,1
Morogoro,Morogoro,Kingolwira Health Center,2022,12,Healthy,1
Morogoro,Morogoro,Kingolwira Health Center,2022,12,Suspect,6
Morogoro,Morogoro,Kingolwira Health Center,2023,2,Healthy,6
Morogoro,Morogoro,Kingolwira Health Center,2023,2,Suspect,1
Morogoro,Morogoro,Kingolwira Health Center,2023,5,Suspect,3
Morogoro,Morogoro,Kingolwira Health Center,2023,6,Healthy,1
Morogoro,Morogoro,Kingolwira Health Center,2023,6,Suspect,4
Morogoro,Morogoro,Kingolwira Health Center,2023,8,Healthy,2
Morogoro,Morogoro,Kingolwira Health Center,2023,8,Suspect,3
Morogoro,Morogoro,Kingolwira Health Center,2023,9,Healthy,1
Morogoro,Morogoro,Kingolwira Health Center,2023,9,Suspect,4
Morogoro,Morogoro,Kingolwira Health Center,2023,10,Suspect,1
Morogoro,Morogoro,Kingolwira Health Center,2023,12,Healthy,1
Morogoro,Morogoro,Kisemu Dispensary,2018,8,Healthy,1
Morogoro,Morogoro,Kisemu Dispensary,2018,11,Healthy,1
Morogoro,Morogoro,Kisemu Dispensary,2018,12,Healthy,1
Morogoro,Morogoro,Kisemu Dispensary,2019,1,Suspect,1
Morogoro,Morogoro,Kisemu Dispensary,2019,3,Suspect,1
Morogoro,Morogoro,Kisemu Dispensary,2019,4,Suspect,1
Morogoro,Morogoro,Kisemu Dispensary,2019,5,Suspect,4
Morogoro,Morogoro,Kisemu Dispensary,2019,6,Suspect,1
Morogoro,Morogoro,Kisemu Dispensary,2019,7,Suspect,2
Morogoro,Morogoro,Kisemu Dispensary,2019,8,Suspect,6
Morogoro,Morogoro,Kisemu Dispensary,2019,9,Suspect,6
Morogoro,Morogoro,Kisemu Dispensary,2019,10,Suspect,1
Morogoro,Morogoro,Kisemu Dispensary,2020,4,Suspect,2
Morogoro,Morogoro,Kisemu Dispensary,2020,5,Suspect,3
Morogoro,Morogoro,Kisemu Dispensary,2020,6,Suspect,5
Morogoro,Morogoro,Kisemu Dispensary,2020,7,Healthy,1
Morogoro,Morogoro,Kisemu Dispensary,2020,7,Suspect,3
Morogoro,Morogoro,Kisemu Dispensary,2020,8,Healthy,1
Morogoro,Morogoro,Kisemu Dispensary,2020,10,Healthy,2
Morogoro,Morogoro,Kisemu Dispensary,2021,5,Suspect,3
Morogoro,Morogoro,Liwale District Hospital,2019,8,Suspect,1
Morogoro,Morogoro,Liwale District Hospital,2019,9,Suspect,1
Morogoro,Morogoro,Mafiga Health Center,2021,5,Healthy,1
Morogoro,Morogoro,Mafiga Health Center,2021,5,Suspect,1
Morogoro,Morogoro,Mafiga Health Center,2021,6,Suspect,1
Morogoro,Morogoro,Mafiga Health Center,2023,7,Suspect,1
Morogoro,Morogoro,Mafiga Health Center,2023,8,Suspect,1
Morogoro,Morogoro,Mafiga Health Center,2023,9,Suspect,1
Morogoro,Morogoro,Mafiga Health Center,2023,10,Healthy,1
Morogoro,Morogoro,Mafiga Health Center,2023,10,Suspect,1
Morogoro,Morogoro,Mafiga Health Center,2023,12,Suspect,3
Morogoro,Morogoro,Mkuyuni Health Center,2021,5,Healthy,1
Morogoro,Morogoro,Mkuyuni Health Center,2021,5,Suspect,1
Morogoro,Morogoro,Morogoro Regional Hospital,2022,4,Healthy,2
Morogoro,Morogoro,Morogoro Regional Hospital,2022,4,Suspect,4
Morogoro,Morogoro,Morogoro Regional Hospital,2022,5,Suspect,3
Morogoro,Morogoro,Morogoro Regional Hospital,2022,6,Healthy,2
Morogoro,Morogoro,Morogoro Regional Hospital,2022,6,Suspect,5
Morogoro,Morogoro,Morogoro Regional Hospital,2022,7,Suspect,1
Morogoro,Morogoro,Morogoro Regional Hospital,2022,8,Healthy,4
Morogoro,Morogoro,Morogoro Regional Hospital,2022,8,Suspect,5
Morogoro,Morogoro,Morogoro Regional Hospital,2022,9,Healthy,1
Morogoro,Morogoro,Morogoro Regional Hospital,2022,9,Suspect,2
Morogoro,Morogoro,Morogoro Regional Hospital,2022,10,Healthy,2
Morogoro,Morogoro,Morogoro Regional Hospital,2022,10,Suspect,1
Morogoro,Morogoro,Morogoro Regional Hospital,2022,11,Healthy,1
Morogoro,Morogoro,Morogoro Regional Hospital,2022,12,Healthy,2
Morogoro,Morogoro,Morogoro Regional Hospital,2022,12,Suspect,4
Morogoro,Morogoro,Morogoro Regional Hospital,2023,1,Healthy,2
Morogoro,Morogoro,Morogoro Regional Hospital,2023,1,Suspect,6
Morogoro,Morogoro,Morogoro Regional Hospital,2023,2,Suspect,3
Morogoro,Morogoro,Morogoro Regional Hospital,2023,3,Healthy,4
Morogoro,Morogoro,Morogoro Regional Hospital,2023,3,Suspect,1
Morogoro,Morogoro,Morogoro Regional Hospital,2023,5,Healthy,1
Morogoro,Morogoro,Morogoro Regional Hospital,2023,8,Healthy,2
Morogoro,Morogoro,Morogoro Regional Hospital,2023,8,Suspect,1
Morogoro,Morogoro,Morogoro Regional Hospital,2023,9,Suspect,1
Morogoro,Morogoro,Mtimbira Health Center,2020,3,Suspect,2
Morogoro,Morogoro,Mtimbira Health Center,2020,4,Suspect,1
Morogoro,Morogoro,Mwembesongo Dispensary,2019,10,Suspect,2
Morogoro,Morogoro,Mwembesongo Dispensary,2020,1,Suspect,10
Morogoro,Morogoro,Mwembesongo Dispensary,2020,5,Suspect,1
Morogoro,Morogoro,Mwembesongo Dispensary,2021,11,Suspect,2
Morogoro,Morogoro,Mwembesongo Dispensary,2021,12,Healthy,2
Morogoro,Morogoro,Mwembesongo Dispensary,2021,12,Suspect,2
Morogoro,Morogoro,Mwembesongo Dispensary,2022,5,Suspect,1
Morogoro,Morogoro,Mwembesongo Dispensary,2023,8,Healthy,1
Morogoro,Morogoro,Ngerengere Health Center,2019,3,Suspect,1
Morogoro,Morogoro,Ngerengere Health Center,2019,4,Suspect,2
Morogoro,Morogoro,Ngerengere Health Center,2019,5,Suspect,1
Morogoro,Morogoro,Ngerengere Health Center,2019,6,Suspect,6
Morogoro,Morogoro,Ngerengere Health Center,2020,5,Suspect,1
Morogoro,Morogoro,Ngerengere Health Center,2020,6,Suspect,19
Morogoro,Morogoro,Ngerengere Health Center,2020,7,Healthy,1
Morogoro,Morogoro,Ngerengere Health Center,2020,7,Suspect,2
Morogoro,Morogoro,Ngerengere Health Center,2020,8,Suspect,22
Morogoro,Morogoro,Ngerengere Health Center,2020,9,Healthy,3
Morogoro,Morogoro,Ngerengere Health Center,2020,9,Suspect,3
Morogoro,Morogoro,Ngerengere Health Center,2020,10,Healthy,11
Morogoro,Morogoro,Ngerengere Health Center,2020,10,Suspect,3
Morogoro,Morogoro,Ngerengere Health Center,2020,11,Healthy,2
Morogoro,Morogoro,Ngerengere Health Center,2020,11,Suspect,1
Morogoro,Morogoro,Ngerengere Health Center,2021,5,Healthy,2
Morogoro,Morogoro,Ngerengere Health Center,2021,5,Suspect,6
Morogoro,Morogoro,Ngerengere Health Center,2021,6,Healthy,1
Morogoro,Morogoro,Ngerengere Health Center,2022,1,Suspect,8
Morogoro,Morogoro,Ngerengere Health Center,2022,2,Healthy,2
Morogoro,Morogoro,Ngerengere Health Center,2022,2,Suspect,5
Morogoro,Morogoro,Ngerengere Health Center,2022,3,Healthy,1
Morogoro,Morogoro,Ngerengere Health Center,2022,3,Suspect,1
Morogoro,Morogoro,Ngerengere Health Center,2022,4,Healthy,2
Morogoro,Morogoro,Ngerengere Health Center,2022,4,Suspect,1
Morogoro,Morogoro,Ngerengere Health Center,2022,5,Healthy,4
Morogoro,Morogoro,Ngerengere Health Center,2022,6,Healthy,1
Morogoro,Morogoro,Ngerengere Health Center,2022,6,Suspect,2
Morogoro,Morogoro,Ngerengere Health Center,2022,7,Suspect,2
Morogoro,Morogoro,Ngerengere Health Center,2022,8,Healthy,3
Morogoro,Morogoro,Ngerengere Health Center,2022,8,Suspect,5
Morogoro,Morogoro,Ngerengere Health Center,2022,9,Suspect,1
Morogoro,Morogoro,Ngerengere Health Center,2022,12,Suspect,1
Morogoro,Morogoro,Ngerengere Health Center,2023,1,Suspect,3
Morogoro,Morogoro,Ngerengere Health Center,2023,2,Suspect,6
Morogoro,Morogoro,Ngerengere Health Center,2023,3,Suspect,5
Morogoro,Morogoro,Ngerengere Health Center,2023,4,Suspect,4
Morogoro,Morogoro,Ngerengere Health Center,2023,5,Suspect,7
Morogoro,Morogoro,Ngerengere Health Center,2023,6,Healthy,2
Morogoro,Morogoro,Ngerengere Health Center,2023,6,Suspect,1
Morogoro,Morogoro,Ngerengere Health Center,2023,7,Healthy,3
Morogoro,Morogoro,Ngerengere Health Center,2023,7,Suspect,8
Morogoro,Morogoro,Ngerengere Health Center,2023,8,Healthy,3
Morogoro,Morogoro,Ngerengere Health Center,2023,8,Suspect,4
Morogoro,Morogoro,Ngerengere Health Center,2023,9,Suspect,1
Morogoro,Morogoro,Ngerengere Health Center,2023,10,Suspect,3
Morogoro,Morogoro,Ngerengere Health Center,2023,11,Suspect,3
Morogoro,Morogoro,Ngerengere Health Center,2023,12,Suspect,4
Morogoro,Morogoro,Rabies Test Facility,2018,1,Healthy,20
Morogoro,Morogoro,Rabies Test Facility,2018,1,Suspect,8
Morogoro,Morogoro,Rabies Test Facility,2018,2,Healthy,26
Morogoro,Morogoro,Rabies Test Facility,2018,2,Suspect,11
Morogoro,Morogoro,Rabies Test Facility,2018,3,Healthy,28
Morogoro,Morogoro,Rabies Test Facility,2018,3,Suspect,10
Morogoro,Morogoro,Rabies Test Facility,2018,4,Healthy,40
Morogoro,Morogoro,Rabies Test Facility,2018,5,Healthy,17
Morogoro,Morogoro,Rabies Test Facility,2018,5,Suspect,1
Morogoro,Morogoro,Rabies Test Facility,2018,6,Healthy,4
Morogoro,Morogoro,Rabies Test Facility,2018,7,Healthy,2
Morogoro,Morogoro,Rabies Test Facility,2018,9,Healthy,1
Morogoro,Morogoro,Sabasaba Health Center,2019,3,Healthy,3
Morogoro,Morogoro,Sabasaba Health Center,2019,3,Suspect,9
Morogoro,Morogoro,Sabasaba Health Center,2019,4,Suspect,1
Morogoro,Morogoro,Sabasaba Health Center,2019,5,Suspect,1
Morogoro,Morogoro,Sabasaba Health Center,2019,12,Suspect,3
Morogoro,Morogoro,Sabasaba Health Center,2020,1,Suspect,3
Morogoro,Morogoro,Sabasaba Health Center,2020,3,Suspect,3
Morogoro,Morogoro,Sabasaba Health Center,2020,6,Suspect,5
Morogoro,Morogoro,Sabasaba Health Center,2020,9,Healthy,4
Morogoro,Morogoro,Sabasaba Health Center,2020,9,Suspect,10
Morogoro,Morogoro,Sabasaba Health Center,2020,10,Healthy,3
Morogoro,Morogoro,Sabasaba Health Center,2021,6,Healthy,1
Morogoro,Morogoro,Sabasaba Health Center,2021,7,Healthy,9
Morogoro,Morogoro,Sabasaba Health Center,2021,8,Healthy,12
Morogoro,Morogoro,Sabasaba Health Center,2021,8,Suspect,4
Morogoro,Morogoro,Sabasaba Health Center,2021,9,Healthy,8
Morogoro,Morogoro,Sabasaba Health Center,2021,9,Suspect,2
Morogoro,Morogoro,Sabasaba Health Center,2022,11,Suspect,4
Morogoro,Morogoro,Sabasaba Health Center,2023,1,Suspect,1
Morogoro,Morogoro,Sabasaba Health Center,2023,3,Suspect,2
Morogoro,Morogoro,Sabasaba Health Center,2023,4,Healthy,1
Morogoro,Morogoro,Sabasaba Health Center,2023,4,Suspect,6
Morogoro,Morogoro,Sabasaba Health Center,2023,5,Suspect,1
Morogoro,Morogoro,Sabasaba Health Center,2023,7,Healthy,2
Morogoro,Morogoro,Sabasaba Health Center,2023,7,Suspect,5
Morogoro,Morogoro,Sabasaba Health Center,2023,8,Healthy,2
Morogoro,Morogoro,Sabasaba Health Center,2023,8,Suspect,8
Morogoro,Morogoro,Sabasaba Health Center,2023,9,Suspect,1
Morogoro,Morogoro,Sabasaba Health Center,2023,11,Suspect,1
Morogoro,Morogoro,Uhuru Health Center,2019,2,Healthy,10
Morogoro,Morogoro,Uhuru Health Center,2019,2,Suspect,21
Morogoro,Morogoro,Uhuru Health Center,2019,3,Healthy,4
Morogoro,Morogoro,Uhuru Health Center,2019,3,Suspect,10
Morogoro,Morogoro,Uhuru Health Center,2019,4,Healthy,1
Morogoro,Morogoro,Uhuru Health Center,2019,4,Suspect,11
Morogoro,Morogoro,Uhuru Health Center,2019,5,Healthy,4
Morogoro,Morogoro,Uhuru Health Center,2019,5,Suspect,33
Morogoro,Morogoro,Uhuru Health Center,2019,6,Suspect,42
Morogoro,Morogoro,Uhuru Health Center,2019,7,Suspect,20
Morogoro,Morogoro,Uhuru Health Center,2019,8,Suspect,13
Morogoro,Morogoro,Uhuru Health Center,2019,11,Healthy,1
Morogoro,Morogoro,Uhuru Health Center,2019,11,Suspect,13
Morogoro,Morogoro,Uhuru Health Center,2019,12,Suspect,9
Morogoro,Morogoro,Uhuru Health Center,2020,1,Suspect,2
Morogoro,Morogoro,Uhuru Health Center,2020,2,Suspect,7
Morogoro,Morogoro,Uhuru Health Center,2020,3,Healthy,1
Morogoro,Morogoro,Uhuru Health Center,2020,3,Suspect,34
Morogoro,Morogoro,Uhuru Health Center,2020,5,Suspect,7
Morogoro,Morogoro,Uhuru Health Center,2020,6,Suspect,11
Morogoro,Morogoro,Uhuru Health Center,2020,7,Suspect,5
Morogoro,Morogoro,Uhuru Health Center,2020,8,Suspect,16
Morogoro,Morogoro,Uhuru Health Center,2020,9,Healthy,5
Morogoro,Morogoro,Uhuru Health Center,2020,9,Suspect,15
Morogoro,Morogoro,Uhuru Health Center,2020,10,Healthy,2
Morogoro,Morogoro,Uhuru Health Center,2020,10,Suspect,7
Morogoro,Morogoro,Uhuru Health Center,2020,11,Healthy,3
Morogoro,Morogoro,Uhuru Health Center,2020,11,Suspect,22
Morogoro,Morogoro,Uhuru Health Center,2020,12,Healthy,3
Morogoro,Morogoro,Uhuru Health Center,2020,12,Suspect,3
Morogoro,Morogoro,Uhuru Health Center,2021,1,Healthy,3
Morogoro,Morogoro,Uhuru Health Center,2021,1,Suspect,5
Morogoro,Morogoro,Uhuru Health Center,2021,2,Healthy,8
Morogoro,Morogoro,Uhuru Health Center,2021,3,Healthy,1
Morogoro,Morogoro,Uhuru Health Center,2021,3,Suspect,13
Morogoro,Morogoro,Uhuru Health Center,2021,4,Healthy,8
Morogoro,Morogoro,Uhuru Health Center,2021,4,Suspect,8
Morogoro,Morogoro,Uhuru Health Center,2021,5,Healthy,3
Morogoro,Morogoro,Uhuru Health Center,2021,5,Suspect,15
Morogoro,Morogoro,Uhuru Health Center,2021,6,Healthy,4
Morogoro,Morogoro,Uhuru Health Center,2021,6,Suspect,20
Morogoro,Morogoro,Uhuru Health Center,2021,7,Suspect,6
Morogoro,Morogoro,Uhuru Health Center,2021,8,Healthy,1
Morogoro,Morogoro,Uhuru Health Center,2021,8,Suspect,2
Morogoro,Morogoro,Uhuru Health Center,2021,9,Suspect,2
Morogoro,Morogoro,Uhuru Health Center,2021,10,Healthy,2
Morogoro,Morogoro,Uhuru Health Center,2021,10,Suspect,18
Morogoro,Morogoro,Uhuru Health Center,2021,11,Healthy,4
Morogoro,Morogoro,Uhuru Health Center,2021,11,Suspect,29
Morogoro,Morogoro,Uhuru Health Center,2021,12,Healthy,1
Morogoro,Morogoro,Uhuru Health Center,2021,12,Suspect,25
Morogoro,Morogoro,Uhuru Health Center,2022,1,Suspect,42
Morogoro,Morogoro,Uhuru Health Center,2022,2,Suspect,11
Morogoro,Morogoro,Uhuru Health Center,2022,3,Suspect,11
Morogoro,Morogoro,Uhuru Health Center,2022,4,Suspect,5
Morogoro,Morogoro,Uhuru Health Center,2022,5,Healthy,2
Morogoro,Morogoro,Uhuru Health Center,2022,5,Suspect,8
Morogoro,Morogoro,Uhuru Health Center,2022,7,Healthy,2
Morogoro,Morogoro,Uhuru Health Center,2022,7,Suspect,7
Morogoro,Morogoro,Uhuru Health Center,2022,8,Suspect,6
Morogoro,Morogoro,Uhuru Health Center,2022,10,Healthy,7
Morogoro,Morogoro,Uhuru Health Center,2022,10,Suspect,11
Morogoro,Morogoro,Uhuru Health Center,2022,11,Suspect,7
Morogoro,Morogoro,Uhuru Health Center,2022,12,Suspect,3
Morogoro,Morogoro,Uhuru Health Center,2023,1,Suspect,9
Morogoro,Morogoro,Uhuru Health Center,2023,2,Suspect,9
Morogoro,Morogoro,Uhuru Health Center,2023,4,Healthy,1
Morogoro,Morogoro,Uhuru Health Center,2023,5,Suspect,12
Morogoro,Morogoro,Uhuru Health Center,2023,6,Suspect,1
Morogoro,Morogoro,Uhuru Health Center,2023,7,Healthy,5
Morogoro,Morogoro,Uhuru Health Center,2023,7,Suspect,6
Morogoro,Morogoro,Uhuru Health Center,2023,8,Healthy,1
Morogoro,Morogoro,Uhuru Health Center,2023,8,Suspect,22
Morogoro,Morogoro,Uhuru Health Center,2023,9,Suspect,1
Morogoro,Morogoro,Uhuru Health Center,2023,10,Suspect,7
Morogoro,Morogoro,Uhuru Health Center,2023,11,Suspect,3
Morogoro,Morogoro,Uhuru Health Center,2023,12,Healthy,1
Morogoro,Morogoro,Uhuru Health Center,2023,12,Suspect,3
Morogoro,Mvomero,Kisemu Dispensary,2019,3,Suspect,1
Morogoro,Mvomero,Rabies Test Facility,2018,3,Suspect,1
Morogoro,Mvomero,Rabies Test Facility,2018,4,Healthy,5
Morogoro,Mvomero,Rabies Test Facility,2018,5,Healthy,2
Morogoro,Mvomero,Uhuru Health Center,2019,2,Suspect,1
Morogoro,Mvomero,Uhuru Health Center,2020,3,Suspect,1
Morogoro,Mvomero,Uhuru Health Center,2020,9,Suspect,1
Morogoro,Mvomero,Uhuru Health Center,2021,7,Suspect,1
Morogoro,Mvomero,Uhuru Health Center,2021,11,Suspect,4
Morogoro,Mvomero,Uhuru Health Center,2022,4,Suspect,1
Morogoro,Mvomero,Uhuru Health Center,2023,8,Suspect,2
Morogoro,NANA,Sabasaba Health Center,2018,7,Healthy,1
Morogoro,Ulanga,FAME Health Center,2021,4,Suspect,1
Morogoro,Ulanga,Kibaoni Health Center,2018,9,Healthy,1
Morogoro,Ulanga,Kibaoni Health Center,2019,3,Suspect,1
Morogoro,Ulanga,Kibaoni Health Center,2020,2,Healthy,1
Morogoro,Ulanga,Kibaoni Health Center,2020,2,Suspect,1
Morogoro,Ulanga,Kibaoni Health Center,2020,11,Healthy,1
Morogoro,Ulanga,Kibaoni Health Center,2020,11,Suspect,1
Morogoro,Ulanga,Kibaoni Health Center,2021,9,Healthy,1
Morogoro,Ulanga,Kibaoni Health Center,2021,9,Suspect,1
Morogoro,Ulanga,Kibaoni Health Center,2021,11,Suspect,1
Morogoro,Ulanga,Kibaoni Health Center,2022,8,Healthy,2
Morogoro,Ulanga,Kibaoni Health Center,2022,8,Suspect,2
Morogoro,Ulanga,Kibaoni Health Center,2023,1,Suspect,1
Morogoro,Ulanga,Kibaoni Health Center,2023,9,Healthy,1
Morogoro,Ulanga,Kibaoni Health Center,2023,10,Healthy,1
Morogoro,Ulanga,Kibaoni Health Center,2023,10,Suspect,4
Morogoro,Ulanga,Lupiro Health Center,2019,8,Healthy,2
Morogoro,Ulanga,Lupiro Health Center,2019,10,Healthy,1
Morogoro,Ulanga,Lupiro Health Center,2020,3,Suspect,3
Morogoro,Ulanga,Lupiro Health Center,2020,6,Suspect,2
Morogoro,Ulanga,Lupiro Health Center,2020,7,Suspect,5
Morogoro,Ulanga,Lupiro Health Center,2021,10,Healthy,1
Morogoro,Ulanga,Lupiro Health Center,2021,10,Suspect,3
Morogoro,Ulanga,Lupiro Health Center,2021,11,Suspect,4
Morogoro,Ulanga,Lupiro Health Center,2021,12,Suspect,2
Morogoro,Ulanga,Lupiro Health Center,2022,5,Suspect,2
Morogoro,Ulanga,Lupiro Health Center,2022,6,Healthy,1
Morogoro,Ulanga,Lupiro Health Center,2022,6,Suspect,3
Morogoro,Ulanga,Lupiro Health Center,2022,7,Healthy,2
Morogoro,Ulanga,Lupiro Health Center,2022,7,Suspect,5
Morogoro,Ulanga,Lupiro Health Center,2022,8,Healthy,1
Morogoro,Ulanga,Lupiro Health Center,2022,8,Suspect,4
Morogoro,Ulanga,Lupiro Health Center,2022,10,Healthy,3
Morogoro,Ulanga,Lupiro Health Center,2022,11,Healthy,5
Morogoro,Ulanga,Lupiro Health Center,2022,12,Healthy,2
Morogoro,Ulanga,Lupiro Health Center,2022,12,Suspect,2
Morogoro,Ulanga,Lupiro Health Center,2023,1,Healthy,2
Morogoro,Ulanga,Lupiro Health Center,2023,1,Suspect,5
Morogoro,Ulanga,Lupiro Health Center,2023,2,Healthy,1
Morogoro,Ulanga,Lupiro Health Center,2023,2,Suspect,2
Morogoro,Ulanga,Lupiro Health Center,2023,3,Healthy,2
Morogoro,Ulanga,Lupiro Health Center,2023,3,Suspect,14
Morogoro,Ulanga,Lupiro Health Center,2023,4,Healthy,1
Morogoro,Ulanga,Lupiro Health Center,2023,5,Suspect,2
Morogoro,Ulanga,Lupiro Health Center,2023,6,Healthy,2
Morogoro,Ulanga,Lupiro Health Center,2023,6,Suspect,2
Morogoro,Ulanga,Lupiro Health Center,2023,7,Healthy,2
Morogoro,Ulanga,Lupiro Health Center,2023,7,Suspect,11
Morogoro,Ulanga,Lupiro Health Center,2023,8,Suspect,1
Morogoro,Ulanga,Lupiro Health Center,2023,10,Suspect,5
Morogoro,Ulanga,Lupiro Health Center,2023,11,Suspect,1
Morogoro,Ulanga,Lupiro Health Center,2023,12,Healthy,1
Morogoro,Ulanga,Lupiro Health Center,2023,12,Suspect,1
Morogoro,Ulanga,Mahurunga Health Center,2019,4,Suspect,1
Morogoro,Ulanga,Mahurunga Health Center,2019,5,Suspect,1
Morogoro,Ulanga,Mahurunga Health Center,2019,6,Suspect,1
Morogoro,Ulanga,Mahurunga Health Center,2019,8,Healthy,2
Morogoro,Ulanga,Malinyi Dispensary,2022,6,Healthy,1
Morogoro,Ulanga,Malinyi Dispensary,2022,8,Suspect,1
Morogoro,Ulanga,Mang'ula Health Center,2021,8,Suspect,2
Morogoro,Ulanga,Mang'ula Health Center,2021,9,Healthy,1
Morogoro,Ulanga,Mang'ula Health Center,2021,9,Suspect,2
Morogoro,Ulanga,Manyamanyama Health Center,2023,2,Healthy,4
Morogoro,Ulanga,Manyamanyama Health Center,2023,2,Suspect,3
Morogoro,Ulanga,Manyamanyama Health Center,2023,3,Healthy,2
Morogoro,Ulanga,Manyamanyama Health Center,2023,3,Suspect,3
